时间,标签（标题),内容,转发数,点赞数,评论数,热评链接 
2020-02-25,#韩国限制防疫物资出口#,【#韩国限制防疫物资出口#】为应对不断升级的新冠肺炎疫情，韩国政府决定从26日零时起至4月30日，实施紧急调整口罩和洗手液消毒液等防疫物资供应措施。具体包括，从26日起#韩国全面禁止销售商出口口罩#，生产厂家的出口量也限制在当天生产量的10%以内。此外，鉴于韩国防疫形势严峻，原计划于3月22日-29日举行的世界乒乓球锦标赛已决定推迟至6月21日-28日。（总台记者李大杰）,146,4286,537,https://weibo.cn/comment/hot/IvQt9hEwW?rl=2
2020-02-25,#威海要求日韩等国入境人员集中居住14天#,【即日起，山东#威海要求日韩等国入境人员集中居住14天#】今天，山东省威海市研究部署威海防控境外疫情输入工作，要求从即日起，对从日本、韩国等国家来威海的入境人员，包括外籍人员和中方人员，全部统一接到宾馆免费集中居住，14天后解除集中居住。对2月10日以来从日韩已经入境的中外人员，全部进行电话随访，了解每个人的身体状况，对发热人员和密切接触者迅速进行专业处置。（威海发布）,1708,31796,4669,https://weibo.cn/comment/hot/IvQs9tacR?rl=2
2020-02-25,#低风险区域不是没有风险#,【#低风险区域不是没有风险#  居民还是要做好防护！】国家卫健委疾病预防控制局一级巡视员贺青华：一些区域是刚从高风险、中风险疫情发展过来的，居民平时还是要做好个人防护。①减少不必要的人群聚集，去人员聚集场所要戴口罩。②复工复产时分区作业、分散就餐。③在密闭场所工作，要正确佩戴口罩。④做好个人的自我健康监测，监测是否有咳嗽、发烧等情况。 http://t.cn/A67vkqkM,995,3279,1028,https://weibo.cn/comment/hot/IvQ9c29Pr?rl=2
2020-02-25,#疫情低风险地区要外防输入#,【#疫情低风险地区要外防输入#】国家发改委社会司司长欧晓理：对湖北省、北京市以外的地方，依疫情严重程度，以县级为单位划分为低风险地区、中风险地区和高风险地区。①低风险地区实施外防输入的策略，全面恢复生产生活秩序，取消道路通行限制。②#中风险地区外防输入内防扩散#，尽快有序恢复正常的生产生活秩序。③高风险地区实行内防扩散、外防输出、严格管控的策略，继续集中精力抓好疫情防控工作，疫情得到有效控制后，再有序扩大复工复产的范围。 http://t.cn/A67v1OV0,284,2516,465,https://weibo.cn/comment/hot/IvPZJv1Vr?rl=2
2020-02-25,#日本正处于疫情关键时期#,【世卫组织前高官：#日本正处于疫情关键时期# #现在考虑奥运会还太早#】世界卫生组织前西太平洋区主任、日本医学专家尾身茂昨天表示，日本新冠肺炎疫情正处于关键时期，现在考虑东京奥运会还为时过早。他还提到，现在日本处理疫情的方法是，如果居民出现发烧咳嗽等类似感冒的症状，除非常虚弱者，一般患者超过4天还未见好转，才可联系有关医疗机构寻求救治。 http://t.cn/A67vG1Ey,335,4865,608,https://weibo.cn/comment/hot/IvOVLzZZA?rl=2
2020-02-25,#湖北将继续采取最严格防控措施#,【#湖北将继续采取最严格防控措施# 严控人员输出】今天，国务院应对新冠肺炎疫情联防联控机制发布通知，要求加强人员社会管控，严防输入和扩散风险。对疫情特别严重的湖北省继续采取最严格的防控措施，已实施交通管控的武汉市和湖北省其他地市，严控人员输出；未实施交通管控的地市，人员抵达目的地后一律集中隔离14天。http://t.cn/A67vh2HD,407,4801,895,https://weibo.cn/comment/hot/IvOEKFiCG?rl=2
2020-02-25,#刘智明被追授全省优秀共产党员称号#,【#刘智明被追授全省优秀共产党员称号#】据@湖北日报 ：近日，湖北省委决定追授刘智明同志“全省优秀共产党员”称号。刘智明，生前任武汉市武昌医院党委副书记、院长，始终坚守疫情防控一线。他曾三天三夜不眠不休，协调完成500个确诊病人的收治。自己确诊新冠肺炎住院后，他仍不停打电话、回信息，保障院内工作。2月18日，刘智明经全力抢救无效于因公殉职，年仅51岁。http://t.cn/A6hYMumS,914,3974,378,https://weibo.cn/comment/hot/IvOvY6H5Z?rl=2
2020-02-25,#韩国拟对大邱采取超强防控措施#,【#韩国拟对大邱采取超强防控措施#】今天，韩国执政党、政府和总统府青瓦台召开协商会议，决定将大邱和庆北两地划为特别管控区，采取超强“封锁措施”力阻疫情蔓延。执政的共同民主党首席发言人洪翼杓向媒体群发信息称，“最大程度封锁”意味着补强织密防疫网，阻断疫情在社区扩散，并不是说要完全“封市封道”禁止出入。（总台记者金锦哲）,252,20086,1235,https://weibo.cn/comment/hot/IvOiN4Ork?rl=2
2020-02-25,#滞留在鄂外地人员由当地政府提供救助#,【#滞留在鄂外地人员由当地政府提供救助#】25日，@湖北省政府门户网站 发布《湖北省新型冠状病毒感染肺炎疫情防控指挥部通告》。①对因离鄂通道管控滞留在湖北、生活存在困难的外地人员（以下简称滞留在鄂外地人员），由当地政府及有关方面提供救助服务。②滞留在鄂外地人员可通过12345服务热线、湖北省政务服务网、鄂汇办APP等平台反映困难诉求。③对在湖北就业就学的人员，由所在单位、学校提供必要生活保障。对自由职业人员或因出差、探亲、访友、休假等滞留人员，由现住地所在社区（村）及时了解困难问题，积极协调解决。对有就业愿望且通过健康检测、医学观察的人员，由人社部门组织用工需求对接，提供就业服务。对急需医疗救助的人员，由卫生健康部门协调医疗机构及时给予救治。对生活无着落、确有困难的人员，由各地设置集中安置点，提供食宿、医疗等基本生活保障。,269,2523,517,https://weibo.cn/comment/hot/IvO1WrIBS?rl=2
2020-02-25,#新冠肺炎仍非全球性流行病#,【世卫组织：#新冠肺炎仍非全球性流行病#】当地时间24日，世卫组织在日内瓦召开发布会时表示，中国采取的防疫措施有效控制疫情，值得全球借鉴。目前尚不足以宣布新冠肺炎为全球性流行病，但应做好其可能发展成全球性流行病的准备。目前，意大利、伊朗、韩国等国的疫情令人担忧。世卫组织将针对防疫工作提供必要的技术性支持，帮助各国了解病毒及传播方式。（总台记者朱赫）,1337,68225,4732,https://weibo.cn/comment/hot/IvMMtggaC?rl=2
2020-02-25,#联合国秘书长呼吁各国竭尽所能遏制新冠肺炎#,【#联合国秘书长呼吁各国竭尽所能遏制新冠肺炎#  感谢中国人民的奉献】当地时间24日，联合国秘书长古特雷斯在世卫组织日内瓦总部了解新冠肺炎疫情情况时，呼吁各国遵守非歧视原则，尊重人权，应竭尽所能遏制新冠肺炎。古特雷斯同时表达了对中国人民的感谢，他表示，根据世卫组织提供的信息，从二月初以来，中国新冠肺炎病例数量开始下降，中国人民的奉献避免了病毒的（进一步）传播，帮助了全人类。（总台记者朱赫）,324,3680,389,https://weibo.cn/comment/hot/IvMImxaik?rl=2
2020-02-24,#主播说联播#,#主播说联播#【#滥食野味的野蛮要用法来治#】今天，#全面禁止非法野生动物交易表决通过#。食用野生动物风险很大，此次疫情就可能与野生动物交易有关，再也不能对滥食野味的现象无动于衷。一些人嘴上吃野味，背后是野生动物的“血和泪”，这份野蛮要用法来治。放野生动物一条生路，也是给自己一条活路！ http://t.cn/A6hF42xJ,1105,8158,1016,https://weibo.cn/comment/hot/IvJM874Ud?rl=2
2020-02-24,#听到世卫专家评价翻译小姐姐哽咽了#,【#听到世卫专家评价翻译小姐姐哽咽了#】在今天的发布会上，中国-世卫组织联合考察组外方组长布鲁斯•艾尔沃德对中国战疫的评价，让翻译哽咽了：“我们要认识到武汉人民所做的贡献，世界欠你们的。当这场疫情过去，希望有机会代表世界再一次感谢武汉人民，我知道在这次疫情过程中，中国人民奉献很多。”（总台央视记者史迎春） http://t.cn/A6hFw2FC,10591,222738,8200,https://weibo.cn/comment/hot/IvJyz7Pec?rl=2
2020-02-24,#钟南山建议对冠状病毒长期研究#,【#钟南山建议对冠状病毒长期研究#】国家卫健委高级别专家组组长钟南山：从SARS到MERS，都是（疫情）过去了（研究）也就过去了。对于冠状病毒，绝大多数科研人员并没有进行长期研究。正因为这样，现在疫情突然来了，要使用有针对性的药物时，手足无措。这次，不能过去以后就放手，等下次来再说。（总台央视记者陈旭婷） http://t.cn/A6hkQESV,942,11190,803,https://weibo.cn/comment/hot/IvIXJBd8z?rl=2
2020-02-24,#疫情防控通报决不能再朝令夕改#,【#疫情防控通报决不能再朝令夕改#】今天，武汉市疫情防控指挥部发布通告（第17号），3小时后，又通报称#进出武汉市车辆和人员管理通告无效#。有几句话必须要说：武汉是全国疫情防控关键所在，武汉市的疫情通告发布不是小事，人命关天，马虎、懈怠不得！武汉市需查清这件事的前因后果，疫情防控工作中，决不能再有任何麻痹、侥幸和松劲！ http://t.cn/A6hk0vXe,789,7815,1396,https://weibo.cn/comment/hot/IvIHoAuOM?rl=2
2020-02-24,#湖北以外省份社区传播有限#,【中国-世卫组织联合考察专家组：#湖北以外省份社区传播有限#】中国-世卫组织联合考察专家组中方组长梁万年介绍，关于#新冠病毒肺炎疫情传播动力学#分以下四种：①武汉传播：武汉早期发现的病例大多与华南海鲜市场的暴露有关，随后，病毒通过接触海鲜市场的人群扩散到社区，形成社区传播；②湖北除武汉外其他地区的传播：在紧邻武汉的湖北孝感、黄冈、荆州和鄂州等地，传播流行强度略低于武汉；③湖北省以外其他地区的传播：截至目前，绝大部分报告病例与湖北武汉有关，其他省份的社区传播非常有限，大部分为家庭聚集性疫情；④特殊场所和人群的传播。（总台央视记者史迎春）,570,26829,1290,https://weibo.cn/comment/hot/IvIp52gta?rl=2
2020-02-24,#新冠病毒尚未发生明显变异#,【中国-世卫组织联合考察专家组：#新冠病毒尚未发生明显变异#】中国-世界卫生组织新冠肺炎联合专家考察组今天在北京举行发布会。考察组中方组长梁万年：通过对不同地点分离出的104株新冠病毒株进行全基因组测序，证实同源性达99.9%，提示病毒尚未发生明显变异。（总台央视记者史迎春） ,539,17357,1383,https://weibo.cn/comment/hot/IvIeQ4Fm8?rl=2
2020-02-24,#岩松帮你问#,#岩松帮你问#【#白岩松连线张伯礼院士# 关于中医药救治，你想问点啥？】今晚的《新闻1+1》，白岩松特邀中央指导组专家组成员、中国工程院院士、天津中医药大学校长张伯礼，共同解读疫情。关于中医药救治，你最希望专家解答哪些问题？来评论区留言↓你的提问就有可能在节目中得到解答！今晚，一起看直播！,241,4221,1432,https://weibo.cn/comment/hot/IvHJwEIfV?rl=2
2020-02-24,#建议推迟全国政协十三届三次会议#,【全国政协主席会议#建议推迟全国政协十三届三次会议#】日前，中国人民政治协商会议第十三届全国委员会召开第三十三次主席会议，研究了关于推迟召开全国政协十三届三次会议的相关事项，为贯彻落实中共中央关于统筹推进新冠肺炎疫情防控和经济社会发展工作的总体部署、组织全国各级政协组织和广大政协委员积极投身打赢疫情防控阻击战，建议原计划于3月3日召开的全国政协十三届三次会议予以适当推迟，具体时间另行确定。,388,1985,327,https://weibo.cn/comment/hot/IvH49waqf?rl=2
2020-02-24,#湖北通报9起疫情防控履责不力问题#,【#湖北通报9起疫情防控履责不力问题#】湖北通报9起违反疫情防控工作纪律规定、履职履责不力典型问题：1.湖北省司法厅原巡视员陈北洋违反传染病防治法规和防控工作规定，在本人及其家人确诊新冠肺炎后，不服从集中隔离、入院治疗等措施，并违规出入公共场所，影响恶劣。其还存在违反廉洁纪律、违规多占政策性住房问题。陈北洋受到留党察看处分，并降为一级调研员退休待遇；对其违规多占的政策性住房，由相关主管部门依规处理。2.武汉市洪山区副区长王在桥严重失职失责，导致该区大量密切接触者未被及时集中隔离、大量确诊患者未被及时收治、部分确诊患者送医救治过程中长时间滞留，影响恶劣，受到政务撤职处分。3.鄂州市经济和信息化局党组书记、局长方勇利未按规定要求带头深入社区开展疫情防控，对本单位部分党员干部未深入社区等问题不抓不管，并提供虚假情况应付检查，受到免职处理并被党纪立案审查。4.武汉市洪山区民政局党组书记、局长司洪对所属单位和行业管理单位疫情防控工作不重视，管控措施不力，导致多人感染新冠肺炎。司洪受到党内严重警告、政务记大过处分。5.武汉市青山区政协办公室四级调研员张德芳未经组织批准擅自离汉，并隐瞒外出去向，受到党内严重警告、政务降级处分。6.孝感市政协社会法制委员会专职副主任冯艳在从武汉归来、明显感觉身体不适的情况下，仍然多次违反防控工作规定参与聚餐活动，后被确诊为新冠肺炎而导致多人被隔离观察，受到党内严重警告处分。7.公安县夹竹园派出所原所长黎建国违反疫情防控规定外出聚餐，殴打小区防控工作人员，影响恶劣，受到留党察看处分，降为科员，并被公安机关行政拘留10日。8.汉川市委组织部副部长田华、仙女镇街道办事处党工委组织委员梁利容对干部监督管理不严，导致派往社区工作的部分干部作风不实并对社区工作人员态度恶劣。田华受到诫勉处理，梁利容受到党内警告处分。9.黄石市黄石港区胜阳港街道党工委书记吴国胜违反防控工作规定，未经批准擅自同意延长居民外出采购物资时间，引发群众聚集性事件，影响恶劣。吴国胜受到撤销党内职务和政务撤职处分。http://t.cn/A6hDC5Ep,472,5032,859,https://weibo.cn/comment/hot/IvGKG7eyW?rl=2
