 时间,标签（标题),内容,转发数,点赞数,评论数,热评链接
2020-03-26,#美国新增11625例新冠肺炎#,【#美国新增11625例新冠肺炎#，医疗物资明显不足】据美国约翰斯·霍普金斯大学实时监测系统统计，截至美东时间3月25日下午6点02分，#美国新冠肺炎确诊病例升至65285例#，其中包括死亡病例926例。与不到24小时前相比，新增确诊病例11625例，新增死亡223例。当前，美国感染病例数正处明显上升曲线。25日，美军首席医疗顾问、参谋长联席会议成员保罗·弗里德里希斯准将表示，根据五角大楼的模型，未来3周内，美国疫情可能继续处于增长状态。截至目前，美国总统特朗普已宣布纽约州、加利福尼亚州、华盛顿州、爱荷华州、路易斯安那州、得克萨斯州和佛罗里达州进入“重大灾难”状态。越来越多美国地方政府已经发布政令，要求民众居家。据美国有线电视新闻网统计，到本周末，至少20个州要求民众居家的政令将生效，这将涉及超过一半的美国人口。在部分受疫情影响最重的地区，医疗系统面对的物资不足问题正变得更加严重。《华盛顿邮报》报道指出，一场对口罩、防护服和呼吸机的疯狂抢购正在让各州政府相互竞争，并推高了价格。报道称，为了减少缺口，已经有医院要求建筑公司、美甲沙龙和纹身店捐赠口罩和手套，并考虑使用大型动物用的呼吸机，因为它们找不到适合人用的呼吸机。（郑琪）,548,11284,1633,https://weibo.cn/comment/hot/IAlz8priD?rl=2

2020-03-26,#世界面临疫情防控的第二个窗口期#,【世卫组织：#世界面临疫情防控的第二个窗口期#】3月25日，世界卫生组织在瑞士日内瓦召开记者会，世卫组织总干事谭德塞在记者会上表示，当前世界正面临控制新冠肺炎疫情的第二个窗口期，要采取更加精准的措施，识别、治疗确诊病例，切断病毒传播链条。谭德塞说，为了遏制疫情蔓延，很多国家关闭学校、暂停商业活动和体育赛事、限制人员流动，采取了前所未有的防控措施，付出了非常大的社会、经济代价，为疫情防控争取了时间，这是疫情防控的又一个窗口期。接下来应该采取更加精准的措施，采取有力行动，追踪、检测、发现、隔离、治疗感染者，这是迅速遏制疫情，恢复正常秩序的最好方法。（张朋辉）,613,12120,824,https://weibo.cn/comment/hot/IAlvfwgOC?rl=2

2020-03-26,#第三批中国抗疫医疗专家组抵达米兰#,【等你们平安回来！#第三批中国抗疫医疗专家组抵达米兰#】意大利时间3月25日16时45分（北京时间25日23时45分），第三批中国赴意大利抗疫医疗专家组一行14人携大批医疗物资飞抵意大利米兰，物资包括呼吸机、监护仪等当地急需的医疗救治物品及常用药品。第三批专家组由国家卫生健康委员会组建，福建省卫健委选派，分别来自福建省立医院、福建省疾病预防控制中心和福州肺科医院以及福建省卫生健康委、福建省人民政府外事办公室，抵意后主要在意大利托斯卡纳大区协助开展新冠肺炎疫情防控工作。（韩硕）,1038,24697,1764,https://weibo.cn/comment/hot/IAljpfX0L?rl=2

2020-03-25,#安徽开学时间#,【#安徽开学时间#：#安徽4月7日高三学生返校#】安徽省人民政府发布通告，4月7日高三年级学生返校，4月13日初三年级学生返校。初高中其他年级、中职学校学生及小学、幼儿园、特教学校学生返校安排，由各市人民政府制定分类分批、错时错峰返校方案，但返校时间不得早于4月20日。高校学生返校，视疫情形势另行安排。在各学段学生（高校除外）未全部返校前，培训机构一律不得组织线下培训。,4449,212104,13747,https://weibo.cn/comment/hot/IAiketLkd?rl=2

2020-03-25,#四川公布开学时间#,【#四川公布开学时间#：#四川省高三4月1日开学#】25日，四川省发布春季学期开学通知，要求全省高三年级（含已报名参加高考的中等职业学校毕业年级学生）原则上由省上统筹于4月1日开学，有条件的学校应实行封闭式管理；初三年级由各市（州）统筹确定，可安排于4月7日开学复课。按照属地管理原则和学校管理权限，义务教育阶段其他年级和幼儿园由所在县（市、区）党委政府、高中阶段其他年级和特殊教育学校由所在市（州）党委政府根据当地疫情防控形势，综合评估后确定开学时间并对外发布。高等学校开学时间根据全国疫情防控情况另行确定，正式开学前学生不得提前返校。毕业年级、医学类、有科研要求的学生按有关规定报批后可先安排返校复课。（人民日报记者宋豪新）,1310,32153,4001,https://weibo.cn/comment/hot/IAi0W4cfq?rl=2

2020-03-25,#乌克兰宣布国家进入紧急情况#,【#乌克兰宣布国家进入紧急情况#：#乌克兰全境进入紧急情况#，将持续30天】当地时间25日，乌克兰政府召开内阁工作会议，乌克兰总理什梅加尔宣布，为遏制新冠肺炎疫情扩散，乌克兰全境进入紧急情况，并启动国家统一民事保障应急机制，紧急情况将持续30天。此前乌克兰政府曾宣布乌克兰从3月12日至4月3日实行严格的隔离措施，学校停课，禁止举办大型群体活动，地铁停运等。目前乌克兰共报告新冠肺炎确诊病例113例，死亡4例。什梅加尔表示，确诊数字还会继续上升，因此必须采取必要行动。（央视）,239,2798,486,https://weibo.cn/comment/hot/IAhhYo6EK?rl=2

2020-03-25,#境外回国飞机上应戴N95口罩#,【广州疾控中心：#境外回国飞机上应戴N95口罩#，#境外回国短程航班尽量不吃不喝不聊天#】25日，广州市疾控中心副主任张周斌介绍，目前因国外疫情不断发展，归国途中感染风险不断增加。如果在国外有独立住所，充足生活物资，实际上没必要冒险回到国内。“如果一定要回国，旅途中应时时刻刻把防护放在第一位，吃喝聊天放在第二位，特别是在飞机上，如果有条件，全程规范佩戴N95口罩。尤其中短程航班上，建议克服困难，尽可能做到不吃不喝不聊天”。如果确实有需要，也应洗手或者使用免洗手消毒液清洁手部后，方可触摸口鼻眼睛。（广州日报）http://t.cn/A6Z7iAD4,1110,24363,1480,https://weibo.cn/comment/hot/IAfujlgwU?rl=2

2020-03-25,#今年1-2月移动互联网累计流量达235亿GB#,【工信部：#今年1-2月移动互联网累计流量达235亿GB#】工业和信息化部信息通信管理局局长韩夏介绍，疫情期间通讯服务使用量明显增长。今年1-2月，移动互联网累计流量达到235亿G，同比增长44.2%；2月份日均移动互联网接入流量达到8.88GB，同比增长45.5%，达到了12个月来的新高。#疫情期间你用了多少流量#？ http://t.cn/A6Z7Iify,129,1269,340,https://weibo.cn/comment/hot/IAfu90451?rl=2

2020-03-25,#人民直播#,【#人民直播#：#国务院联防联控机制发布会#】国务院联防联控机制于3月25日15时召开新闻发布会，介绍新一代信息技术助力疫情防控、复工复产和中小企业发展有关情况，请工业和信息化部相关司局负责人回答媒体提问。@人民日报 正在直播，一起关注！ 人民日报的微博视频 . ,191,1541,299,https://weibo.cn/comment/hot/IAf7kaRpu?rl=2

2020-03-25,#寻找抗疫平民英雄#,#寻找抗疫平民英雄#【辛苦了！#火神山护士抱冰块降温#】“我今天是去为一位脑梗患者导尿的，太热了！回来后看到冰块，然后就抱着冰一下，假装自己在吃冰淇淋…”为了让自己快速降温消暑，火神山护士孙如霞抱起了冰块。从严冬到暖春，他们一直在战斗。网友：等疫情结束，一起去吃冰淇淋！http://t.cn/A6zsn44y,2031,52229,2102,https://weibo.cn/comment/hot/IAeK8jLYM?rl=2

2020-03-25,#武汉城区疫情等级降为中风险#,【#武汉城区疫情等级降为中风险#】3月25日，湖北省市县疫情风险等级评估更新。依据国家相关风险划定标准，经省疾控中心组织专家评估，截至3月24日24时，全省低风险市县75个，中风险市县1个，无高风险市县。此外，即日起增加武汉市13个城区风险等级评估结果，风险划定标准按照现住址进行统计，不再按照报告地区进行统计。http://t.cn/A6ZhQVnr,373,3755,481,https://weibo.cn/comment/hot/IAes8tcwh?rl=2

2020-03-25,#中国第三批赴意大利抗疫专家组启程#,【#中国第三批赴意大利抗疫专家组启程#】25日，应意大利政府邀请，中国政府第三批赴意大利抗疫医疗专家组从福建福州启程，协助意方开展新冠肺炎疫情防控工作。专家组由国家卫生健康委员会组建，福建省卫健委选派，共14人。随行携带一批由福建省捐赠、当地急需的医疗救治物资，包括呼吸机30台、监护仪20套、防护服3000套、N95口罩2万个、医用口罩30万个、隔离面罩3000个等。（颜珂 刘晓宇）,3092,113005,7316,https://weibo.cn/comment/hot/IAdPix4wr?rl=2

2020-03-25,#考研国家线#,#考研国家线#【#2020研考国家线预计4月中旬公布#】目前，教育部正在会同相关部门认真落实国务院常务会议关于扩大今年硕士研究生招生规模的决定，已向各地各部门下达计划总额，并指导各招生单位在确保培养条件和质量基础上，抓紧安排确定分专业招生计划。招生单位分专业招生计划上报汇总完毕后，教育部将尽快划定2020年国家分数线，预计4月中旬左右公布，相关复试工作安排将视疫情和高校开学情况另行通知。http://t.cn/A6ZhqdkG,1305,25457,1928,https://weibo.cn/comment/hot/IAdz4DQrV?rl=2

2020-03-25,#失联14年的父子疫情期间团聚#,【因为民警的一封挂号信，#失联14年的父子疫情期间团聚#】21日，60岁的张红林奔波1200多公里，从山西临汾赶到苏州，寻找失联14年的儿子张海滨。原来，在疫情防控期间，苏州观前派出所民警对辖区流浪人员进行信息登记时，发现露宿街头的张海滨。民警给其户籍所在地寄了一封挂号信，进一步确认信息。最终，分别14年的父子团聚，一起踏上了回家路。http://t.cn/A6zDBsPX,400,7974,795,https://weibo.cn/comment/hot/IAddsBwo6?rl=2

2020-03-25,#四川终止麻将馆营业禁令#,【#四川终止麻将馆营业禁令#】四川发布最新公告，终止5号公告第二条中“对来自湖北等疫情重点地区的员工，一律严格落实医学观察或居家自我隔离等措施”的规定。终止6号公告第二条中“疫情期间，暂停麻将馆、茶室、网吧等有交叉传染风险的经营场所开业”及第三条中“暂停组织群体性聚餐活动”的规定。（王永战）,1449,64605,5582,https://weibo.cn/comment/hot/IAcZudYv1?rl=2

2020-03-25,#特朗普考虑放宽美国管控措施#,【#特朗普考虑放宽美国管控措施#：4月中旬前让社会重新开放】据美国约翰斯·霍普金斯大学实时监测系统统计，截至美东时间3月24日下午6点47分，美国已至少有新冠肺炎确诊病例53660例，其中包括死亡病例703例。与24小时前相比，#美国单日新增新冠肺炎10446例#，新增死亡170例，为疫情暴发以来美国单日死亡病例数最高的一天。24日，美国总统特朗普在对外表态时，多次流露出希望尽快解除社会控制措施、进而恢复经济活动。特朗普表示，他的团队正在“非常努力地工作”，以使复活节（4月12日）前让社会重新开放成为现实。许多美国地方州领导人、甚至一些共和党国会议员，都对过快放松社会管控措施表达了担忧或警惕。世卫组织当天表示，美国可能会成为这场全球大流行的下一个“震中”。美军参谋长联席会议主席米利表示，模型显示，美国可能在“5月下旬、6月左右”这一时间段内挺过疫情危机，或许最迟在七月。摩根士丹利分析师在周二的一份报告中写道，如果白宫很快放松社会控制措施，可能会增加美国疫情峰值数目或推迟疫情达到峰值的时间。（郑琪）,1271,71398,5758,https://weibo.cn/comment/hot/IAccy6YW7?rl=2
